Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
2124,CUST2125,66-69,1,103570-112853,outlook,Retention,6940.007672305794,0.2303241883324515,0.1549858272363299,14,8.552538165803591,10.97274101919603,88,0-1,0,0-4,4930,isConfid,isConfid,1
1694,CUST1695,66-69,0,103570-112853,zoho,Retention,8855.271426428677,0.23706699168022,0.0968307290843161,20,1.4501827225836852,4.169893600243016,53,0-1,6,0-4,2670,isConfid,isConfid,1
1740,CUST1741,66-69,1,103570-112853,gmail,Conversion,5005.664152280563,0.2806920945953964,0.1632076358782114,37,8.90406407988745,12.215804966899167,99,0-1,5,0-4,444,isConfid,isConfid,1
2279,CUST2280,66-69,1,103570-112853,instagram,Consideration,3210.4199408753234,0.0705738290629365,0.0192830791549772,17,8.60578927682942,4.683692122427714,87,0-1,4,0-4,4771,isConfid,isConfid,0
1333,CUST1334,66-69,0,103570-112853,news portal,Retention,1338.0172491381218,0.2239139914800455,0.1961953394783217,45,8.199527703050387,3.586009126101781,28,14-15,0,5-9,2973,isConfid,isConfid,1
3829,CUST3830,66-69,1,103570-112853,facebook ads,Consideration,6226.755796397949,0.2760264522471384,0.1730014184176306,27,3.000416528852281,11.209290873961873,85,14-15,0,0-4,4512,isConfid,isConfid,1
4863,CUST4864,66-69,0,103570-112853,gmail,Awareness,210.3626699374978,0.2172602892387221,0.0602266377931517,38,6.798085858699134,10.95298155280872,74,14-15,2,5-9,3395,isConfid,isConfid,1
5294,CUST5295,66-69,0,103570-112853,instagram,Retention,6425.107859606605,0.0450378514536204,0.1989431479748748,7,9.49053913236607,6.630572423672628,21,14-15,6,5-9,4255,isConfid,isConfid,1
1193,CUST1194,66-69,0,103570-112853,gmail,Awareness,1603.8851003697648,0.1599345596429922,0.1041161905929388,47,5.01190011612143,6.203801292079702,91,12-13,8,5-9,2337,isConfid,isConfid,1
1817,CUST1818,66-69,0,103570-112853,zoho,Awareness,1438.1200010018706,0.2085715704147631,0.0469328049315391,0,7.735867833442351,4.11373463220218,27,12-13,4,0-4,3626,isConfid,isConfid,0
6163,CUST6164,66-69,0,103570-112853,online directory,Retention,4076.078382287442,0.0922830888362502,0.1612442743984297,6,6.763161196412196,7.721413756408534,24,12-13,7,5-9,2635,isConfid,isConfid,1
6911,CUST6912,66-69,0,103570-112853,zoho,Retention,370.83158195310114,0.2633800944884026,0.0425383508125159,36,2.192557334367825,3.5314085837612565,12,12-13,5,5-9,3683,isConfid,isConfid,1
7647,CUST7648,66-69,0,103570-112853,google,Retention,8337.995883788728,0.108030128098957,0.0664232774778013,8,5.401641526490602,8.57313283409037,37,12-13,9,5-9,1290,isConfid,isConfid,0
2986,CUST2987,66-69,0,103570-112853,online directory,Retention,3072.4903568620725,0.290166720324073,0.1371830370037262,33,9.20445757851062,9.56590300892072,95,12-13,6,5-9,1734,isConfid,isConfid,1
3697,CUST3698,66-69,1,112854-122137,bing ads,Retention,3251.5472478489387,0.2684869748869371,0.0708450469588237,46,4.913701966889801,8.643216675754331,70,2-3,8,0-4,2503,isConfid,isConfid,1
973,CUST0974,66-69,1,112854-122137,protonmail,Retention,5023.646098075452,0.0834552020657559,0.148042878394996,19,8.145475664278127,2.396505999008389,67,18-19,9,0-4,3240,isConfid,isConfid,1
2060,CUST2061,66-69,1,112854-122137,outlook,Awareness,3612.2827122262047,0.1184048856499179,0.1083664416582032,17,4.889238884167046,9.390401373024664,38,18-19,9,0-4,3466,isConfid,isConfid,1
3370,CUST3371,66-69,0,112854-122137,partner site,Retention,5578.052910262265,0.1717546809111896,0.1949236284452063,21,7.64486224257005,0.8592312077808372,74,18-19,2,5-9,1673,isConfid,isConfid,1
4811,CUST4812,66-69,0,112854-122137,tiktok,Awareness,918.6787634551496,0.0348336080160916,0.1058253871739395,34,5.828398567182151,13.84820911158513,33,18-19,0,0-4,2624,isConfid,isConfid,1
6067,CUST6068,66-69,0,112854-122137,twitter ads,Awareness,6397.817878899873,0.2755040903039138,0.0693143597068985,30,5.406536801783572,5.88539868674052,44,18-19,5,5-9,1809,isConfid,isConfid,1
7693,CUST7694,66-69,0,112854-122137,bing,Retention,4811.733364609135,0.168066221828315,0.1867573399847947,0,6.25278952154356,9.092232460277303,52,18-19,8,5-9,4193,isConfid,isConfid,0
7294,CUST7295,66-69,0,112854-122137,outlook,Awareness,1726.349946334664,0.2658545396559055,0.0501984672094264,33,8.205457109421758,1.886660847213789,49,6-7,9,5-9,2965,isConfid,isConfid,0
7844,CUST7845,66-69,0,112854-122137,bing ads,Consideration,5942.867783004144,0.2979830562062817,0.0954196715361961,0,8.345630157443333,3.909957960262061,20,6-7,6,0-4,3441,isConfid,isConfid,1
5267,CUST5268,66-69,1,112854-122137,partner site,Retention,7896.252714855856,0.0316538897300019,0.0740012121509972,31,9.84447702940058,0.907359056261016,44,6-7,3,0-4,909,isConfid,isConfid,1
5679,CUST5680,66-69,0,112854-122137,zoho,Consideration,3968.663408166928,0.2457977376356685,0.1302277313484352,25,8.725755455082275,8.79847106113065,79,6-7,6,5-9,2732,isConfid,isConfid,1
1278,CUST1279,66-69,1,112854-122137,bing,Conversion,3773.6216553864174,0.1288316341109083,0.113465781693493,21,8.918957199893656,5.753919228223987,0,8-9,3,0-4,1990,isConfid,isConfid,1
1581,CUST1582,66-69,1,112854-122137,yahoo,Retention,1390.8949339607934,0.1216504596566542,0.1735715843438942,4,8.598588568885967,1.0773520690616216,8,8-9,2,5-9,1218,isConfid,isConfid,1
6801,CUST6802,66-69,0,112854-122137,twitter ads,Awareness,9282.244780130004,0.2276634465971289,0.1315998622475416,14,6.816590101515084,7.418483958470275,47,8-9,7,5-9,575,isConfid,isConfid,1
7147,CUST7148,66-69,0,112854-122137,twitter,Retention,8433.492513992931,0.1197204004985174,0.1736073081461073,28,2.2317762868558773,8.626280423356253,29,8-9,3,5-9,2205,isConfid,isConfid,1
7535,CUST7536,66-69,0,112854-122137,bing ads,Conversion,6711.309314183663,0.2616684378976974,0.1895399449718796,31,4.97698198008012,6.685336770348998,1,8-9,9,5-9,1903,isConfid,isConfid,1
975,CUST0976,66-69,0,112854-122137,protonmail,Awareness,1181.2877011362668,0.0934069208593131,0.1539227111752233,34,5.937849243891582,14.608935372871615,56,4-5,8,5-9,3167,isConfid,isConfid,1
1760,CUST1761,66-69,0,112854-122137,bing ads,Conversion,6932.446905811223,0.1008811264919412,0.1321854037845012,13,8.744993712897577,13.958811506021368,70,4-5,9,0-4,4530,isConfid,isConfid,1
3339,CUST3340,66-69,0,112854-122137,online directory,Awareness,385.6835927506506,0.1966098387692609,0.0444383546564509,4,5.185098092641242,7.333305817791306,73,4-5,9,0-4,2771,isConfid,isConfid,1
3657,CUST3658,66-69,1,112854-122137,news portal,Awareness,1277.768627693183,0.1844790138968474,0.093739848918994,5,6.338231889080537,1.217812214237059,67,4-5,3,0-4,2330,isConfid,isConfid,1
4455,CUST4456,66-69,1,112854-122137,whatsapp,Awareness,7929.177099219323,0.2599761712590344,0.1898728212468768,29,7.322744642956381,9.141045015154264,8,4-5,3,0-4,1062,isConfid,isConfid,1
5947,CUST5948,66-69,1,112854-122137,duckduckgo,Consideration,9223.977018201816,0.2511024223254345,0.1151754362756478,12,8.039748395312056,2.16950511435411,92,4-5,7,0-4,4275,isConfid,isConfid,1
686,CUST0687,66-69,1,112854-122137,baidu,Consideration,325.0679680743316,0.1524729027957331,0.1885828277945852,29,7.702258165394449,7.619720732144342,19,4-5,8,5-9,942,isConfid,isConfid,1
5964,CUST5965,66-69,0,112854-122137,blog,Retention,1619.2917731303737,0.1608269154254228,0.1786657513068713,11,3.0359317609110885,1.1609896478557409,84,4-5,0,5-9,2645,isConfid,isConfid,1
7673,CUST7674,66-69,1,112854-122137,baidu,Consideration,5644.6758847962765,0.0622140756941794,0.1931772034775085,17,4.419333847441539,2.4717294214711445,25,4-5,5,0-4,4874,isConfid,isConfid,1
7933,CUST7934,66-69,1,112854-122137,outlook,Retention,7342.713194302138,0.0405053750323718,0.1777854902813791,42,8.836901332476897,4.805711866499762,41,10-11,0,0-4,4561,isConfid,isConfid,1
7640,CUST7641,66-69,1,112854-122137,tiktok,Awareness,9005.52972383258,0.0322988203277572,0.067154304392661,1,1.6893645121556171,2.646343698095916,94,10-11,6,5-9,964,isConfid,isConfid,0
6542,CUST6543,66-69,0,112854-122137,baidu,Conversion,6953.510086058947,0.0992709261968982,0.1300925238482185,40,6.061225886114372,8.910911782322636,4,10-11,3,0-4,1834,isConfid,isConfid,1
5822,CUST5823,66-69,1,112854-122137,baidu,Conversion,2725.873016372768,0.094226418821545,0.0830803213337661,32,3.0383715080385256,13.645124271661722,57,0-1,3,5-9,136,isConfid,isConfid,1
1915,CUST1916,66-69,1,112854-122137,partner site,Conversion,1387.3252450444702,0.1091704098359972,0.1428257222790909,47,8.725202942845932,4.247874645616218,64,14-15,2,0-4,3883,isConfid,isConfid,1
2473,CUST2474,66-69,0,112854-122137,bing,Consideration,2846.9789828910502,0.1321069987927403,0.1497596243148853,25,8.498497130899365,3.422703600273621,23,14-15,9,5-9,2083,isConfid,isConfid,1
2619,CUST2620,66-69,0,112854-122137,partner site,Consideration,2613.3718174555606,0.1410009541610479,0.0488394232547437,2,1.051928256996384,11.409490755502947,22,14-15,6,0-4,4815,isConfid,isConfid,1
3718,CUST3719,66-69,1,112854-122137,online directory,Conversion,9680.288356946776,0.1596386849088819,0.1951815534985702,48,8.792692370227808,10.334565689038754,21,14-15,4,5-9,3781,isConfid,isConfid,1
4237,CUST4238,66-69,0,112854-122137,linkedin ads,Retention,915.3005575835324,0.2704587509368641,0.1711194811867274,23,9.230397916841769,10.275166472856007,21,14-15,6,5-9,3738,isConfid,isConfid,1
2694,CUST2695,66-69,1,112854-122137,outlook,Awareness,9850.277216158514,0.0301749114334695,0.0484304107929342,40,7.119414334952346,10.330127536420797,65,16-17,4,5-9,4672,isConfid,isConfid,1
3035,CUST3036,66-69,0,112854-122137,zoho,Consideration,6282.2849765924775,0.0258610205644057,0.1568789264268916,48,7.593712295340888,1.272120004591772,27,12-13,1,5-9,4368,isConfid,isConfid,1
6363,CUST6364,66-69,0,112854-122137,twitter ads,Consideration,5676.150300533271,0.2347162283617451,0.1733317745639504,26,8.687277448245078,11.968397089694838,97,12-13,9,0-4,1078,isConfid,isConfid,1
846,CUST0847,66-69,0,112854-122137,google,Consideration,8111.488193521996,0.2668413022037285,0.1377962775150059,16,3.856351493232062,12.776566278296992,7,12-13,6,0-4,2783,isConfid,isConfid,1
1724,CUST1725,66-69,1,122138-131421,online directory,Awareness,3283.6858461218785,0.2238070746109023,0.1637601755761425,32,5.797468113091542,11.789643391036025,34,2-3,8,0-4,274,isConfid,isConfid,1
1932,CUST1933,66-69,0,122138-131421,google,Retention,5981.196844824273,0.0133032046095674,0.0841255272871926,38,1.927747775804246,3.3083929723581305,89,2-3,5,5-9,945,isConfid,isConfid,0
4174,CUST4175,66-69,1,122138-131421,online directory,Conversion,9713.393403151817,0.0363023535878709,0.029057248827941,16,3.314348746857387,9.306403230908527,15,2-3,7,5-9,2129,isConfid,isConfid,1
5553,CUST5554,66-69,1,122138-131421,gmail,Conversion,4854.494253021683,0.1453072059186927,0.1364749360302265,5,10.037675355823026,4.242495435551353,21,2-3,1,5-9,2466,isConfid,isConfid,1
6867,CUST6868,66-69,0,122138-131421,instagram,Retention,8266.616495261935,0.088754498512659,0.0208012435585821,7,4.615723771825015,7.262851909470791,7,2-3,6,0-4,969,isConfid,isConfid,0
6760,CUST6761,66-69,1,122138-131421,duckduckgo,Consideration,9046.141166316756,0.0291681850311084,0.0550036213912102,15,8.241713690948371,8.118962654806326,77,2-3,1,5-9,4297,isConfid,isConfid,1
1426,CUST1427,66-69,0,122138-131421,bing,Retention,2446.814749956863,0.0741598692407335,0.1621380830826912,19,8.05741292983326,3.645200514989785,50,18-19,5,0-4,3706,isConfid,isConfid,1
1753,CUST1754,66-69,0,122138-131421,duckduckgo,Awareness,1722.2645758093872,0.085734988005201,0.0400680981839812,18,8.170739640956164,11.852321464241042,44,18-19,0,5-9,340,isConfid,isConfid,0
3975,CUST3976,66-69,1,122138-131421,instagram,Retention,7884.81864406956,0.2591213416565917,0.0843805102393731,11,1.401254856532967,7.138899698438925,0,18-19,7,5-9,1751,isConfid,isConfid,1
7736,CUST7737,66-69,0,122138-131421,yahoo,Retention,7815.668646288817,0.0312648266186879,0.0990351562563301,41,1.6424052296481733,14.630937924217132,47,18-19,1,0-4,2181,isConfid,isConfid,0
7581,CUST7582,66-69,0,122138-131421,online directory,Retention,7210.236118934642,0.2187762300417964,0.0488990672785216,31,8.79809022629762,3.210780230386721,57,18-19,3,0-4,3105,isConfid,isConfid,0
1978,CUST1979,66-69,0,122138-131421,linkedin ads,Consideration,3776.1851896869566,0.0679184578808434,0.0354223811042205,6,2.338684757330186,11.02489501525412,87,6-7,1,0-4,3294,isConfid,isConfid,0
2811,CUST2812,66-69,0,122138-131421,news portal,Consideration,8821.556462563358,0.0405773977125198,0.0590808590213653,14,6.67077462440454,4.465734278592738,36,6-7,8,5-9,4310,isConfid,isConfid,1
2851,CUST2852,66-69,0,122138-131421,facebook,Conversion,8510.545342562327,0.2628316238443987,0.1941444448704132,35,3.919799667497401,13.963130141737608,1,6-7,8,5-9,4228,isConfid,isConfid,1
6828,CUST6829,66-69,0,122138-131421,bing ads,Awareness,9922.507676077374,0.0087382936229455,0.0900216112025892,44,8.206666256602038,3.3868066904082283,98,6-7,7,0-4,822,isConfid,isConfid,1
7527,CUST7528,66-69,0,122138-131421,news portal,Awareness,9599.588624998834,0.2128561384410895,0.1118481253434675,9,3.040798935266906,14.1437968750224,1,6-7,3,0-4,299,isConfid,isConfid,1
6499,CUST6500,66-69,0,122138-131421,online directory,Retention,3362.90532778681,0.1205057308681404,0.1036659099853012,18,1.8984797839601744,2.148978955972205,83,8-9,0,5-9,452,isConfid,isConfid,0
6180,CUST6181,66-69,0,122138-131421,zoho,Awareness,4349.967806790513,0.2752596347946593,0.1500824956969604,26,9.947501622003886,4.74513868063519,75,8-9,4,5-9,958,isConfid,isConfid,1
5834,CUST5835,66-69,0,122138-131421,outlook,Awareness,7476.348145377411,0.2973072143307901,0.0672490455391964,11,4.81143661459003,7.323560545797209,78,8-9,2,0-4,1750,isConfid,isConfid,1
5592,CUST5593,66-69,1,122138-131421,outlook,Retention,8148.566963897655,0.3000624788506137,0.1806624888150311,24,2.6915802622291007,7.819873003228535,10,8-9,5,5-9,1693,isConfid,isConfid,1
5415,CUST5416,66-69,1,122138-131421,facebook ads,Conversion,8861.451421963517,0.1782667987261764,0.1123469667905833,45,4.211279446800069,6.582872654197444,93,8-9,3,5-9,3956,isConfid,isConfid,1
5273,CUST5274,66-69,1,122138-131421,facebook ads,Consideration,5674.261973217049,0.0594167321355767,0.1880254742769401,46,9.4807134016308,6.105349731406397,66,8-9,9,0-4,4,isConfid,isConfid,1
4793,CUST4794,66-69,0,122138-131421,yahoo,Consideration,8740.48689732649,0.0766673063503207,0.1252500797222901,23,5.203948517406015,3.6623595377908313,44,8-9,2,5-9,4860,isConfid,isConfid,1
3620,CUST3621,66-69,1,122138-131421,google,Awareness,6837.47489341397,0.3030830346100615,0.040518766026554,36,5.477639805912958,3.052929359181664,50,8-9,7,5-9,1198,isConfid,isConfid,1
3030,CUST3031,66-69,0,122138-131421,twitter ads,Retention,9332.944957781516,0.0161138163238458,0.0493493864591104,11,4.544425516713272,7.193097644236933,77,8-9,8,5-9,666,isConfid,isConfid,1
2889,CUST2890,66-69,0,122138-131421,affiliate,Conversion,1266.638972272089,0.2622740124249355,0.1063565440123738,2,9.199660861932696,4.919930348944686,13,4-5,0,5-9,855,isConfid,isConfid,0
1534,CUST1535,66-69,1,122138-131421,blog,Conversion,4327.331602854672,0.0371343056032275,0.18334974152063,47,8.246379197374528,10.611041006532258,35,4-5,7,5-9,2336,isConfid,isConfid,1
1411,CUST1412,66-69,1,122138-131421,twitter ads,Conversion,9153.162301543847,0.2479980021962973,0.0359527887081408,27,6.480737443240276,3.8052734910868473,28,4-5,9,0-4,325,isConfid,isConfid,1
1196,CUST1197,66-69,0,122138-131421,facebook ads,Conversion,3608.071557317315,0.2901269884047072,0.1325788723800094,3,9.595674572768228,5.456089126293476,74,10-11,8,0-4,2261,isConfid,isConfid,1
3956,CUST3957,66-69,1,122138-131421,facebook,Conversion,7297.03116679287,0.1993491380307994,0.0386478660279598,25,4.260094241592124,13.833305371838668,31,10-11,8,5-9,819,isConfid,isConfid,1
4467,CUST4468,66-69,0,122138-131421,facebook,Retention,8037.822902639311,0.0914368461275362,0.1387187786893487,4,7.696026197095455,9.171334925173596,61,10-11,6,0-4,1909,isConfid,isConfid,1
7656,CUST7657,66-69,1,122138-131421,online directory,Retention,7585.817732606451,0.2923505538824871,0.1580007048668135,15,4.617558476219056,2.9050172535356404,73,10-11,2,5-9,49,isConfid,isConfid,1
7994,CUST7995,66-69,0,122138-131421,partner site,Awareness,7737.239436106574,0.2698167622472084,0.0861263616681172,0,5.930770424499444,9.39050912197966,10,0-1,5,5-9,2448,isConfid,isConfid,0
356,CUST0357,66-69,1,122138-131421,online directory,Conversion,1486.2798770549043,0.0733476801260566,0.1043585197529041,2,2.164493978195824,13.568493956939784,31,0-1,1,0-4,1188,isConfid,isConfid,0
2855,CUST2856,66-69,0,122138-131421,bing,Consideration,5396.964514199208,0.1120436900133002,0.0460054797418631,11,7.847350903155057,5.370128512975376,50,0-1,1,0-4,2859,isConfid,isConfid,1
3802,CUST3803,66-69,0,122138-131421,protonmail,Awareness,6764.645399555812,0.1488205572769178,0.1614589351246043,37,2.890940932221145,7.965649470133425,45,0-1,3,5-9,3508,isConfid,isConfid,1
7388,CUST7389,66-69,0,122138-131421,yahoo,Retention,3508.8784601679554,0.1595014483311012,0.1005573912069317,15,9.414922577571694,7.390563359682392,33,0-1,1,0-4,1903,isConfid,isConfid,0
7600,CUST7601,66-69,0,122138-131421,partner site,Consideration,7822.967830001057,0.2762775098715717,0.190940832656343,3,6.464652549856197,10.962812147335072,35,0-1,0,5-9,2008,isConfid,isConfid,1
7582,CUST7583,66-69,0,122138-131421,news portal,Consideration,4436.314996852111,0.129213654214727,0.1058543817966082,7,1.984768172820422,0.8578800764643981,37,14-15,6,5-9,2260,isConfid,isConfid,1
7549,CUST7550,66-69,0,122138-131421,facebook,Awareness,4705.907703452243,0.0582073368984398,0.1183362259158468,21,4.017042759619718,10.057964335788128,91,14-15,2,0-4,2342,isConfid,isConfid,0
7514,CUST7515,66-69,0,122138-131421,twitter,Retention,8937.231427693958,0.2933029799329284,0.0811202650441577,39,5.323673254732445,3.9999391595565257,19,14-15,6,5-9,731,isConfid,isConfid,1
4331,CUST4332,66-69,0,122138-131421,blog,Consideration,2502.278333480427,0.113277348687387,0.1792375798595025,49,1.2163421776829673,5.34379145915004,85,14-15,4,0-4,738,isConfid,isConfid,1
37,CUST0038,66-69,1,122138-131421,facebook ads,Consideration,369.6796738551776,0.061535201054794,0.0623410096358968,44,4.374546019747272,1.4031619816401295,32,14-15,6,0-4,257,isConfid,isConfid,1
6316,CUST6317,66-69,1,122138-131421,duckduckgo,Consideration,8660.543961072837,0.0272627138799908,0.030041715133987,2,0.9554730042730925,0.8238482329217615,35,16-17,5,5-9,1352,isConfid,isConfid,0
4727,CUST4728,66-69,0,122138-131421,gmail,Consideration,5986.755767955645,0.1215203089402213,0.0993952845705526,39,9.99740679619502,14.70878914392804,49,16-17,6,5-9,300,isConfid,isConfid,1
1764,CUST1765,66-69,1,122138-131421,twitter ads,Awareness,9527.67217162283,0.1654636824832587,0.1684994038748583,21,1.0150732958825996,5.898414679444367,85,16-17,1,0-4,3115,isConfid,isConfid,1
1399,CUST1400,66-69,1,122138-131421,baidu,Conversion,5013.461303608437,0.0788706306219845,0.0407201516635922,39,9.818541790978625,2.642553503091908,28,16-17,3,0-4,3844,isConfid,isConfid,1
2535,CUST2536,66-69,1,122138-131421,affiliate,Retention,989.3070611956776,0.0332549588301128,0.1540301985990864,35,4.498461344160943,2.455250700257999,67,12-13,2,0-4,2552,isConfid,isConfid,1
4861,CUST4862,66-69,1,122138-131421,yahoo,Conversion,8251.090306256132,0.0393429540905344,0.187764435188295,38,1.5510609924229384,14.117723017909809,1,12-13,0,5-9,2871,isConfid,isConfid,1
1585,CUST1586,66-69,1,131422-140705,outlook,Conversion,4713.81021030676,0.0159646402301582,0.1094321368580096,7,1.1104187983213911,7.351093759475209,74,2-3,3,5-9,2513,isConfid,isConfid,1
215,CUST0216,66-69,0,131422-140705,partner site,Awareness,6981.68088471962,0.0431938184499605,0.1262532042266015,42,9.253886199088496,13.026988290766347,72,2-3,7,5-9,2689,isConfid,isConfid,1
851,CUST0852,66-69,0,131422-140705,tiktok,Awareness,3304.015359741717,0.1152939263476966,0.1926057192185234,19,9.599846909727606,6.999820296030771,45,2-3,6,5-9,1724,isConfid,isConfid,1
1667,CUST1668,66-69,0,131422-140705,news portal,Retention,8573.590969237133,0.1113118303203194,0.0238643117363951,28,7.793656490626468,4.557488392308349,88,2-3,2,0-4,2820,isConfid,isConfid,0
2256,CUST2257,66-69,0,131422-140705,bing,Consideration,3278.202286846651,0.2026719453321573,0.1617085961635718,40,3.5961317889515105,8.88353260232396,60,2-3,5,5-9,2877,isConfid,isConfid,1
3796,CUST3797,66-69,1,131422-140705,baidu,Retention,356.4225424917191,0.2219900505059991,0.0151025288063141,17,2.837100628648828,6.863553481369729,45,2-3,0,5-9,515,isConfid,isConfid,0
4597,CUST4598,66-69,0,131422-140705,yahoo,Retention,4892.963848671752,0.263946825026489,0.149199796578055,8,1.661532322750823,11.684159320290089,84,2-3,3,0-4,1413,isConfid,isConfid,0
4827,CUST4828,66-69,0,131422-140705,instagram,Retention,4802.743152716663,0.1887112156492004,0.1361670710622626,21,4.862943570882155,11.889925785821442,79,2-3,6,0-4,854,isConfid,isConfid,1
5311,CUST5312,66-69,0,131422-140705,news portal,Awareness,1272.9750028016106,0.1829133179168627,0.1794973086698168,15,6.345443150654319,1.3450962432885631,61,2-3,1,5-9,3170,isConfid,isConfid,1
6122,CUST6123,66-69,0,131422-140705,baidu,Conversion,564.0990024233186,0.2284683384970235,0.0394911717774561,19,7.10431473321349,2.195219771424153,98,2-3,5,5-9,4917,isConfid,isConfid,1
3155,CUST3156,66-69,1,131422-140705,whatsapp,Consideration,5428.374997879084,0.1768287706970523,0.0959724727210835,31,1.307193222466736,5.41168289139917,65,2-3,9,0-4,542,isConfid,isConfid,1
3347,CUST3348,66-69,1,131422-140705,linkedin,Consideration,1504.2053061194845,0.1805860105577778,0.1693824894272579,20,6.628884033013406,8.323358283577686,22,18-19,4,0-4,2688,isConfid,isConfid,1
5699,CUST5700,66-69,0,131422-140705,yahoo,Conversion,3137.7595743904426,0.277588819831887,0.0988302136710895,26,6.94266767595577,4.071536362830677,56,6-7,7,5-9,2994,isConfid,isConfid,1
5324,CUST5325,66-69,1,131422-140705,partner site,Conversion,1960.9669660399777,0.0540913859754687,0.1967036825025969,21,4.3037072722148855,2.0052089022815425,57,6-7,1,0-4,4492,isConfid,isConfid,1
4466,CUST4467,66-69,0,131422-140705,outlook,Conversion,5048.719396046471,0.2692042705753725,0.1775992444002613,32,7.178123608743685,6.67226956645309,46,6-7,6,5-9,428,isConfid,isConfid,1
1226,CUST1227,66-69,1,131422-140705,instagram,Conversion,4774.468231259354,0.026560215405885,0.0235047872457522,24,6.927218546801526,2.576796110980902,47,6-7,9,5-9,3830,isConfid,isConfid,1
2603,CUST2604,66-69,0,131422-140705,tiktok,Consideration,223.0014749310785,0.2588218907628318,0.1853769759178135,20,1.419655742297394,13.109557770822196,38,6-7,3,5-9,1939,isConfid,isConfid,1
2807,CUST2808,66-69,0,131422-140705,twitter,Awareness,8823.55917614707,0.0799111266652178,0.0453335147010935,44,9.212205722179354,8.178456820264188,28,6-7,0,5-9,1509,isConfid,isConfid,1
1635,CUST1636,66-69,0,131422-140705,google,Conversion,7107.169023634489,0.0914185098562688,0.1854607868727589,19,2.8283019430825385,14.308336309736251,38,8-9,7,5-9,355,isConfid,isConfid,1
2515,CUST2516,66-69,1,131422-140705,duckduckgo,Awareness,5721.166865015107,0.1208463392675361,0.036737379775764,37,3.8602840464275103,4.396901776264447,62,8-9,9,5-9,3075,isConfid,isConfid,1
4179,CUST4180,66-69,0,131422-140705,news portal,Conversion,2655.2192375256614,0.2029222608084814,0.1341563591078075,13,3.1875131650076223,12.081297808642896,39,8-9,4,0-4,4455,isConfid,isConfid,1
5871,CUST5872,66-69,0,131422-140705,tiktok,Consideration,994.8524348475722,0.0782277797494018,0.1766232539060398,22,1.486608289331898,7.1651023608715,35,8-9,4,0-4,665,isConfid,isConfid,1
7228,CUST7229,66-69,0,131422-140705,linkedin,Consideration,2976.458865830205,0.0836587216734911,0.1817078420764389,23,4.297419652761704,13.773796188534968,24,8-9,9,0-4,1427,isConfid,isConfid,1
1339,CUST1340,66-69,0,131422-140705,google ads,Retention,9678.33766722638,0.0263360915206204,0.1502246534999627,22,3.0441766234159733,12.167672877295306,16,4-5,7,5-9,1200,isConfid,isConfid,1
3130,CUST3131,66-69,1,131422-140705,twitter ads,Awareness,1129.07909210302,0.2818138115783205,0.0504507302192823,7,8.590429728448523,13.025620452006011,26,4-5,1,0-4,1462,isConfid,isConfid,1
5085,CUST5086,66-69,1,131422-140705,facebook,Consideration,8957.606310659896,0.1067628916849024,0.0786385764736342,32,5.486608400537789,13.60467845486622,66,4-5,7,0-4,4561,isConfid,isConfid,1
7474,CUST7475,66-69,0,131422-140705,tiktok,Consideration,5896.94056958889,0.0503496939502139,0.1291907362442066,4,9.18861546723948,8.411054986032742,9,16-17,2,5-9,3984,isConfid,isConfid,0
3338,CUST3339,66-69,0,131422-140705,bing ads,Retention,2188.632695116028,0.2050313466106385,0.1666468030576046,39,2.318638233977599,13.869293941478402,44,10-11,3,5-9,209,isConfid,isConfid,1
5499,CUST5500,66-69,1,131422-140705,whatsapp,Awareness,2501.467669228909,0.2359143026400435,0.1559655874879542,6,7.055177415915234,14.010194294628777,44,10-11,3,5-9,3408,isConfid,isConfid,1
5594,CUST5595,66-69,0,131422-140705,gmail,Awareness,2473.4105263456927,0.1968203635928557,0.0815224215812125,22,9.46699616215069,8.630462645203227,70,10-11,7,0-4,509,isConfid,isConfid,1
6903,CUST6904,66-69,0,131422-140705,zoho,Conversion,5006.434071855297,0.1195315919444589,0.0605767903281193,32,5.940404144761038,8.590047484546202,2,10-11,0,0-4,3188,isConfid,isConfid,1
6344,CUST6345,66-69,1,131422-140705,news portal,Consideration,8751.183495748895,0.0441708779897132,0.0539137711815745,23,1.1041560717919183,15.288982491116384,90,0-1,9,5-9,3021,isConfid,isConfid,1
3381,CUST3382,66-69,0,131422-140705,bing ads,Retention,1977.848305342112,0.2771703623553921,0.0375191143509548,40,2.7843929793455704,1.2957648127694328,47,0-1,0,5-9,2241,isConfid,isConfid,0
3884,CUST3885,66-69,0,131422-140705,google,Awareness,9700.276613341122,0.2294237849133122,0.108024281313359,9,4.3185653397016495,8.580336172310812,22,0-1,6,5-9,1818,isConfid,isConfid,1
4204,CUST4205,66-69,0,131422-140705,google ads,Consideration,8053.285636805475,0.1079193032851441,0.1582316539248874,17,6.939136807105224,7.68695948163594,33,0-1,5,0-4,2309,isConfid,isConfid,1
